Time,Dataset,Repetition,SmoteMin,SmoteMax,RUS,Filter,Classifier,Tr_crIns,Tr_crIns%,Tr_incrIns,Tr_incrIns%,Tr_Kappa,Tr_meanAbs,Tr_rootMeanSq,Tr_relAbs,Tr_rootRelSq,Tr_NumIns,Tr_WA_TP,Tr_WA_FP,Tr_WA_Acc,Tr_WA_Recall,Tr_WA_F_M,Tr_WA_MCC,Tr_WA_ROC,Tr_WA_PRC,Te_crIns,Te_crIns%,Te_incrIns,Te_incrIns%,Te_Kappa,Te_meanAbs,Te_rootMeanSq,Te_relAbs,Te_rootRelSq,Te_NumIns,Te_WA_TP,Te_WA_FP,Te_WA_Acc,Te_WA_Recall,Te_WA_F_M,Te_WA_MCC,Te_WA_ROC,Te_WA_PRC,carToRetainWithClass
2020-9-28/4:13:25,11_tumors,1,Calculate,20,0,ReliefF,IB1,134,100,0,0,1,0.01,0.02,7.74,7.67,134,1,0,1,1,1,1,1,1,49,84.48,9,15.52,0.82,0.04,0.16,23.62,56.8,58,0.84,0.02,0.89,0.84,0.84,0.84,0.91,0.76,502
2020-9-28/4:13:39,11_tumors,1,Calculate,20,0,ReliefF,SVM,134,100,0,0,1,0.15,0.26,91.8,92.59,134,1,0,1,1,1,1,1,1,52,89.66,6,10.34,0.88,0.15,0.26,91.51,92.34,58,0.9,0.01,0.92,0.9,0.9,0.89,0.97,0.88,502
2020-9-28/4:16:25,11_tumors,1,Calculate,40,0,None,C4.5,141,99.3,1,0.7,0.99,0,0.03,1.48,12.19,142,0.99,0,0.99,0.99,0.99,0.99,1,0.99,43,74.14,15,25.86,0.7,0.05,0.21,29.64,74.31,58,0.74,0.04,0.78,0.74,0.73,0.71,0.85,0.62,12534
2020-9-28/4:18:2,11_tumors,1,Calculate,40,0,None,Naive-Bayes,142,100,0,0,1,0,0,0,0,142,1,0,1,1,1,1,1,1,47,81.03,11,18.97,0.78,0.03,0.19,21.08,64.51,58,0.81,0.03,NaN,0.81,NaN,NaN,0.89,0.71,12534
2020-9-28/4:18:7,11_tumors,1,Calculate,40,0,None,IB1,142,100,0,0,1,0.01,0.02,7.38,7.29,142,1,0,1,1,1,1,1,1,40,68.97,18,31.03,0.65,0.06,0.23,39.28,79.82,58,0.69,0.04,0.75,0.69,0.69,0.67,0.83,0.6,12534
2020-9-28/4:23:36,11_tumors,1,Calculate,40,0,None,SVM,142,100,0,0,1,0.15,0.26,92.32,92.9,142,1,0,1,1,1,1,1,1,50,86.21,8,13.79,0.84,0.15,0.27,91.84,92.48,58,0.86,0.01,0.88,0.86,0.86,0.85,0.97,0.82,12534
2020-9-28/6:39:57,11_tumors,1,Calculate,40,0,CFS,C4.5,140,98.59,2,1.41,0.98,0,0.05,3.03,17.42,142,0.99,0,0.99,0.99,0.98,0.98,1,0.98,36,62.07,22,37.93,0.56,0.07,0.26,43.56,90.96,58,0.62,0.06,NaN,0.62,NaN,NaN,0.78,0.48,552
2020-9-28/6:40:2,11_tumors,1,Calculate,40,0,CFS,Naive-Bayes,142,100,0,0,1,0,0,0,0,142,1,0,1,1,1,1,1,1,50,86.21,8,13.79,0.84,0.03,0.16,15.33,55.01,58,0.86,0.01,NaN,0.86,NaN,NaN,0.94,0.85,552
2020-9-28/6:40:3,11_tumors,1,Calculate,40,0,CFS,IB1,142,100,0,0,1,0.01,0.02,7.38,7.29,142,1,0,1,1,1,1,1,1,46,79.31,12,20.69,0.77,0.05,0.19,28.61,65.3,58,0.79,0.01,0.89,0.79,0.81,0.81,0.89,0.76,552
2020-9-28/6:40:18,11_tumors,1,Calculate,40,0,CFS,SVM,142,100,0,0,1,0.15,0.26,92.32,92.9,142,1,0,1,1,1,1,1,1,51,87.93,7,12.07,0.86,0.15,0.27,91.6,92.22,58,0.88,0.01,0.89,0.88,0.87,0.87,0.98,0.85,552
2020-9-28/6:40:28,11_tumors,1,Calculate,40,0,InfoGain,C4.5,141,99.3,1,0.7,0.99,0,0.03,1.5,12.26,142,0.99,0,0.99,0.99,0.99,0.99,1,0.99,40,68.97,18,31.03,0.65,0.06,0.24,35.45,82.46,58,0.69,0.03,0.77,0.69,0.7,0.69,0.83,0.59,552
2020-9-28/6:40:33,11_tumors,1,Calculate,40,0,InfoGain,Naive-Bayes,142,100,0,0,1,0,0,0,0,142,1,0,1,1,1,1,1,1,48,82.76,10,17.24,0.8,0.03,0.18,19.16,61.5,58,0.83,0.02,NaN,0.83,NaN,NaN,0.94,0.81,552
2020-9-28/6:40:34,11_tumors,1,Calculate,40,0,InfoGain,IB1,142,100,0,0,1,0.01,0.02,7.38,7.29,142,1,0,1,1,1,1,1,1,47,81.03,11,18.97,0.78,0.04,0.18,26.83,62.56,58,0.81,0.02,0.84,0.81,0.81,0.8,0.9,0.72,552
2020-9-28/6:40:49,11_tumors,1,Calculate,40,0,InfoGain,SVM,142,100,0,0,1,0.15,0.26,92.32,92.89,142,1,0,1,1,1,1,1,1,53,91.38,5,8.62,0.9,0.15,0.27,91.53,92.14,58,0.91,0.01,0.92,0.91,0.92,0.91,0.99,0.88,552
2020-9-28/6:41:6,11_tumors,1,Calculate,40,0,ReliefF,C4.5,141,99.3,1,0.7,0.99,0,0.03,1.51,12.28,142,0.99,0,0.99,0.99,0.99,0.99,1,0.99,40,68.97,18,31.03,0.65,0.06,0.24,34.9,82.31,58,0.69,0.02,NaN,0.69,NaN,NaN,0.84,0.6,552
2020-9-28/6:41:12,11_tumors,1,Calculate,40,0,ReliefF,Naive-Bayes,142,100,0,0,1,0,0,0,0,142,1,0,1,1,1,1,1,1,50,86.21,8,13.79,0.84,0.02,0.15,14.85,53.48,58,0.86,0.02,0.88,0.86,0.86,0.85,0.96,0.86,552
2020-9-28/6:41:13,11_tumors,1,Calculate,40,0,ReliefF,IB1,142,100,0,0,1,0.01,0.02,7.38,7.29,142,1,0,1,1,1,1,1,1,48,82.76,10,17.24,0.8,0.04,0.17,25.05,59.69,58,0.83,0.02,0.88,0.83,0.83,0.82,0.9,0.74,552
2020-9-28/6:41:28,11_tumors,1,Calculate,40,0,ReliefF,SVM,142,100,0,0,1,0.15,0.26,92.32,92.87,142,1,0,1,1,1,1,1,1,52,89.66,6,10.34,0.88,0.15,0.27,91.5,92.09,58,0.9,0.01,0.92,0.9,0.9,0.89,0.97,0.87,552
2020-9-28/6:44:33,11_tumors,1,Calculate,100,0,None,C4.5,164,99.39,1,0.61,0.99,0,0.03,1.3,11.44,165,0.99,0,0.99,0.99,0.99,0.99,1,0.99,43,74.14,15,25.86,0.7,0.05,0.21,29.57,73.41,58,0.74,0.04,0.78,0.74,0.73,0.71,0.85,0.62,12534
2020-9-28/6:46:11,11_tumors,1,Calculate,100,0,None,Naive-Bayes,165,100,0,0,1,0,0,0,0,165,1,0,1,1,1,1,1,1,47,81.03,11,18.97,0.78,0.03,0.19,21.03,63.73,58,0.81,0.03,NaN,0.81,NaN,NaN,0.89,0.71,12534
2020-9-28/6:46:16,11_tumors,1,Calculate,100,0,None,IB1,165,100,0,0,1,0.01,0.02,6.55,6.41,165,1,0,1,1,1,1,1,1,40,68.97,18,31.03,0.65,0.06,0.23,38.56,79.17,58,0.69,0.04,0.75,0.69,0.69,0.67,0.83,0.6,12534
2020-9-28/6:51:45,11_tumors,1,Calculate,100,0,None,SVM,165,100,0,0,1,0.15,0.26,94.37,93.98,165,1,0,1,1,1,1,1,1,50,86.21,8,13.79,0.84,0.15,0.27,91.63,91.36,58,0.86,0.01,0.88,0.86,0.86,0.85,0.97,0.82,12534
2020-9-28/9:37:1,11_tumors,1,Calculate,100,0,CFS,C4.5,161,97.58,4,2.42,0.97,0.01,0.06,4.7,21.72,165,0.98,0,0.98,0.98,0.97,0.97,1,0.97,38,65.52,20,34.48,0.6,0.06,0.25,39.6,85.58,58,0.66,0.05,NaN,0.66,NaN,NaN,0.8,0.55,701
2020-9-28/9:37:8,11_tumors,1,Calculate,100,0,CFS,Naive-Bayes,165,100,0,0,1,0,0,0,0,165,1,0,1,1,1,1,1,1,52,89.66,6,10.34,0.88,0.02,0.14,11.47,47.06,58,0.9,0.01,NaN,0.9,NaN,NaN,0.94,0.83,701
2020-9-28/9:37:9,11_tumors,1,Calculate,100,0,CFS,IB1,165,100,0,0,1,0.01,0.02,6.55,6.41,165,1,0,1,1,1,1,1,1,44,75.86,14,24.14,0.73,0.05,0.2,31.39,69.88,58,0.76,0.02,NaN,0.76,NaN,NaN,0.87,0.69,701
2020-9-28/9:37:28,11_tumors,1,Calculate,100,0,CFS,SVM,165,100,0,0,1,0.15,0.26,94.37,93.98,165,1,0,1,1,1,1,1,1,51,87.93,7,12.07,0.86,0.15,0.27,91.38,91.11,58,0.88,0.01,0.9,0.88,0.88,0.87,0.98,0.85,701
2020-9-28/9:37:40,11_tumors,1,Calculate,100,0,InfoGain,C4.5,163,98.79,2,1.21,0.99,0,0.04,2.25,15.03,165,0.99,0,0.99,0.99,0.99,0.99,1,0.99,39,67.24,19,32.76,0.63,0.06,0.24,36.01,80.7,58,0.67,0.02,0.76,0.67,0.68,0.67,0.84,0.62,701
2020-9-28/9:37:47,11_tumors,1,Calculate,100,0,InfoGain,Naive-Bayes,165,100,0,0,1,0,0,0,0,165,1,0,1,1,1,1,1,1,49,84.48,9,15.52,0.82,0.03,0.17,17.21,57.64,58,0.84,0.02,NaN,0.84,NaN,NaN,0.94,0.82,701
2020-9-28/9:37:48,11_tumors,1,Calculate,100,0,InfoGain,IB1,165,100,0,0,1,0.01,0.02,6.55,6.41,165,1,0,1,1,1,1,1,1,45,77.59,13,22.41,0.74,0.05,0.2,29.6,67.36,58,0.78,0.02,0.81,0.78,0.77,0.76,0.88,0.68,701
2020-9-28/9:38:7,11_tumors,1,Calculate,100,0,InfoGain,SVM,165,100,0,0,1,0.15,0.26,94.37,93.95,165,1,0,1,1,1,1,1,1,51,87.93,7,12.07,0.86,0.15,0.27,91.35,91.06,58,0.88,0.01,0.9,0.88,0.88,0.88,0.98,0.84,701
2020-9-28/9:38:28,11_tumors,1,Calculate,100,0,ReliefF,C4.5,163,98.79,2,1.21,0.99,0,0.04,2.32,15.24,165,0.99,0,0.99,0.99,0.99,0.99,1,0.98,35,60.34,23,39.66,0.55,0.07,0.26,44.35,90.44,58,0.6,0.05,0.55,0.6,0.56,0.52,0.78,0.48,701
2020-9-28/9:38:35,11_tumors,1,Calculate,100,0,ReliefF,Naive-Bayes,165,100,0,0,1,0,0,0,0,165,1,0,1,1,1,1,1,1,49,84.48,9,15.52,0.82,0.03,0.17,17.21,57.64,58,0.84,0.01,0.88,0.84,0.85,0.84,0.96,0.83,701
2020-9-28/9:38:36,11_tumors,1,Calculate,100,0,ReliefF,IB1,165,100,0,0,1,0.01,0.02,6.55,6.41,165,1,0,1,1,1,1,1,1,46,79.31,12,20.69,0.76,0.05,0.19,27.81,64.74,58,0.79,0.02,0.84,0.79,0.8,0.79,0.89,0.7,701
2020-9-28/9:38:55,11_tumors,1,Calculate,100,0,ReliefF,SVM,165,100,0,0,1,0.15,0.26,94.37,93.96,165,1,0,1,1,1,1,1,1,51,87.93,7,12.07,0.86,0.15,0.27,91.28,90.99,58,0.88,0.01,0.89,0.88,0.88,0.87,0.97,0.84,701
2020-9-28/9:46:52,14_tumors,1,0,0,0,None,C4.5,192,93.2,14,6.8,0.93,0.01,0.06,10.4,32.26,206,0.93,0,0.94,0.93,0.93,0.93,1,0.93,48,47.06,54,52.94,0.44,0.04,0.19,56.14,101.54,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
2020-9-28/9:51:11,14_tumors,1,0,0,0,None,Naive-Bayes,189,91.75,17,8.25,0.91,0.01,0.08,8.65,41.62,206,0.92,0,0.94,0.92,0.92,0.92,0.96,0.86,59,57.84,43,42.16,0.55,0.03,0.18,44.15,93.96,102,0.58,0.02,NaN,0.58,NaN,NaN,0.78,0.47,15010
2020-9-28/9:51:19,14_tumors,1,0,0,0,None,IB1,206,100,0,0,1,0.01,0.02,11.3,11.26,206,1,0,1,1,1,1,1,1,48,47.06,54,52.94,0.44,0.04,0.19,60.52,99.86,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
2020-9-28/10:29:27,14_tumors,1,0,0,0,None,SVM,206,100,0,0,1,0.07,0.19,96.77,97.07,206,1,0,1,1,1,1,1,1,61,59.8,41,40.2,0.58,0.07,0.19,97.51,97.83,102,0.6,0.02,NaN,0.6,NaN,NaN,0.89,0.55,15010
2020-9-28/10:39:13,14_tumors,1,0,0,0,CFS,C4.5,190,92.23,16,7.77,0.92,0.01,0.07,11.92,34.54,206,0.92,0,0.93,0.92,0.92,0.92,1,0.93,51,50,51,50,0.47,0.04,0.19,54.54,98.9,102,0.5,0.03,NaN,0.5,NaN,NaN,0.73,0.4,51
2020-9-28/10:39:15,14_tumors,1,0,0,0,CFS,Naive-Bayes,183,88.83,23,11.16,0.88,0.01,0.09,11.23,44.64,206,0.89,0.01,0.92,0.89,0.89,0.89,1,0.96,64,62.75,38,37.25,0.61,0.03,0.16,38.34,85.04,102,0.63,0.02,NaN,0.63,NaN,NaN,0.93,0.68,51
2020-9-28/10:39:16,14_tumors,1,0,0,0,CFS,IB1,206,100,0,0,1,0.01,0.02,11.3,11.26,206,1,0,1,1,1,1,1,1,49,48.04,53,51.96,0.45,0.04,0.19,59.6,98.94,102,0.48,0.02,NaN,0.48,NaN,NaN,0.73,0.4,51
2020-9-28/10:39:26,14_tumors,1,0,0,0,CFS,SVM,109,52.91,97,47.09,0.5,0.07,0.19,97.57,97.89,206,0.53,0.03,NaN,0.53,NaN,NaN,0.92,0.55,43,42.16,59,57.84,0.39,0.07,0.19,98.1,98.43,102,0.42,0.03,NaN,0.42,NaN,NaN,0.86,0.47,51
2020-9-28/10:39:32,14_tumors,1,0,0,0,InfoGain,C4.5,186,90.29,20,9.71,0.9,0.01,0.07,13.12,36.24,206,0.9,0,0.92,0.9,0.9,0.9,1,0.93,43,42.16,59,57.84,0.39,0.05,0.2,61.5,103.98,102,0.42,0.02,NaN,0.42,NaN,NaN,0.71,0.35,51
2020-9-28/10:39:34,14_tumors,1,0,0,0,InfoGain,Naive-Bayes,161,78.16,45,21.84,0.77,0.02,0.12,22.89,63,206,0.78,0.01,0.82,0.78,0.78,0.78,0.99,0.87,59,57.84,43,42.16,0.56,0.03,0.18,46.26,93.17,102,0.58,0.02,NaN,0.58,NaN,NaN,0.89,0.59,51
2020-9-28/10:39:35,14_tumors,1,0,0,0,InfoGain,IB1,206,100,0,0,1,0.01,0.02,11.3,11.26,206,1,0,1,1,1,1,1,1,45,44.12,57,55.88,0.41,0.05,0.2,63.25,102.56,102,0.44,0.02,NaN,0.44,NaN,NaN,0.71,0.36,51
2020-9-28/10:39:45,14_tumors,1,0,0,0,InfoGain,SVM,81,39.32,125,60.68,0.35,0.07,0.19,98.07,98.41,206,0.39,0.04,NaN,0.39,NaN,NaN,0.84,0.38,32,31.37,70,68.63,0.27,0.07,0.19,98.42,98.76,102,0.31,0.04,NaN,0.31,NaN,NaN,0.81,0.39,51
2020-9-28/10:40:13,14_tumors,1,0,0,0,ReliefF,C4.5,178,86.41,28,13.59,0.86,0.01,0.08,19.08,43.7,206,0.86,0.01,0.88,0.86,0.86,0.86,1,0.88,31,30.39,71,69.61,0.27,0.05,0.22,74.23,113.75,102,0.3,0.02,NaN,0.3,NaN,NaN,0.67,0.25,51
2020-9-28/10:40:15,14_tumors,1,0,0,0,ReliefF,Naive-Bayes,121,58.74,85,41.26,0.57,0.03,0.17,43.54,89.87,206,0.59,0.02,0.67,0.59,0.59,0.59,0.94,0.68,41,40.2,61,59.8,0.37,0.05,0.21,62.05,107.57,102,0.4,0.03,NaN,0.4,NaN,NaN,0.86,0.52,51
2020-9-28/10:40:16,14_tumors,1,0,0,0,ReliefF,IB1,206,100,0,0,1,0.01,0.02,11.3,11.26,206,1,0,1,1,1,1,1,1,45,44.12,57,55.88,0.41,0.05,0.2,63.25,102.56,102,0.44,0.02,0.55,0.44,0.46,0.45,0.71,0.37,51
2020-9-28/10:40:26,14_tumors,1,0,0,0,ReliefF,SVM,128,62.14,78,37.86,0.6,0.07,0.19,97.25,97.54,206,0.62,0.02,NaN,0.62,NaN,NaN,0.94,0.61,46,45.1,56,54.9,0.42,0.07,0.19,97.65,97.94,102,0.45,0.02,NaN,0.45,NaN,NaN,0.88,0.53,51
2020-9-28/10:45:16,14_tumors,1,0,20,0,None,C4.5,194,93.27,14,6.73,0.93,0.01,0.06,10.3,32.12,208,0.93,0,0.94,0.93,0.93,0.93,1,0.93,48,47.06,54,52.94,0.44,0.04,0.19,56.17,101.56,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
2020-9-28/10:49:29,14_tumors,1,0,20,0,None,Naive-Bayes,191,91.83,17,8.17,0.91,0.01,0.08,8.58,41.44,208,0.92,0,0.94,0.92,0.92,0.92,0.96,0.86,59,57.84,43,42.16,0.55,0.03,0.18,44.17,93.98,102,0.58,0.02,NaN,0.58,NaN,NaN,0.78,0.47,15010
2020-9-28/10:49:37,14_tumors,1,0,20,0,None,IB1,208,100,0,0,1,0.01,0.02,11.21,11.17,208,1,0,1,1,1,1,1,1,48,47.06,54,52.94,0.44,0.04,0.19,60.51,99.91,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
2020-9-28/11:27:52,14_tumors,1,0,20,0,None,SVM,208,100,0,0,1,0.07,0.19,96.86,97.12,208,1,0,1,1,1,1,1,1,61,59.8,41,40.2,0.58,0.07,0.19,97.57,97.85,102,0.6,0.02,NaN,0.6,NaN,NaN,0.89,0.55,15010
2020-9-28/11:42:13,14_tumors,1,0,20,0,CFS,C4.5,188,90.38,20,9.62,0.9,0.01,0.07,13.56,36.84,208,0.9,0,0.91,0.9,0.9,0.9,1,0.92,46,45.1,56,54.9,0.42,0.04,0.19,58.39,101.27,102,0.45,0.02,NaN,0.45,NaN,NaN,0.72,0.38,63
2020-9-28/11:42:15,14_tumors,1,0,20,0,CFS,Naive-Bayes,188,90.38,20,9.62,0.9,0.01,0.08,10.16,43.28,208,0.9,0,0.92,0.9,0.9,0.9,1,0.97,61,59.8,41,40.2,0.57,0.03,0.17,41.37,89.04,102,0.6,0.02,NaN,0.6,NaN,NaN,0.93,0.68,63
2020-9-28/11:42:16,14_tumors,1,0,20,0,CFS,IB1,208,100,0,0,1,0.01,0.02,11.21,11.17,208,1,0,1,1,1,1,1,1,50,49.02,52,50.98,0.46,0.04,0.19,58.68,98.07,102,0.49,0.02,NaN,0.49,NaN,NaN,0.73,0.45,63
2020-9-28/11:42:28,14_tumors,1,0,20,0,CFS,SVM,127,61.06,81,38.94,0.59,0.07,0.19,97.45,97.73,208,0.61,0.03,NaN,0.61,NaN,NaN,0.94,0.65,43,42.16,59,57.84,0.39,0.07,0.19,98.05,98.34,102,0.42,0.03,NaN,0.42,NaN,NaN,0.86,0.48,63
2020-9-28/11:42:34,14_tumors,1,0,20,0,InfoGain,C4.5,182,87.5,26,12.5,0.87,0.01,0.08,15.69,39.63,208,0.88,0.01,0.9,0.88,0.87,0.88,1,0.9,35,34.31,67,65.69,0.31,0.05,0.21,69.09,109.49,102,0.34,0.02,NaN,0.34,NaN,NaN,0.7,0.29,63
2020-9-28/11:42:37,14_tumors,1,0,20,0,InfoGain,Naive-Bayes,163,78.37,45,21.63,0.77,0.02,0.13,23.02,66.03,208,0.78,0.01,0.82,0.78,0.78,0.78,0.98,0.86,51,50,51,50,0.47,0.04,0.19,53.52,99.38,102,0.5,0.02,NaN,0.5,NaN,NaN,0.89,0.55,63
2020-9-28/11:42:37,14_tumors,1,0,20,0,InfoGain,IB1,208,100,0,0,1,0.01,0.02,11.21,11.17,208,1,0,1,1,1,1,1,1,42,41.18,60,58.82,0.38,0.05,0.2,65.98,105.25,102,0.41,0.02,NaN,0.41,NaN,NaN,0.7,0.35,63
2020-9-28/11:42:49,14_tumors,1,0,20,0,InfoGain,SVM,84,40.38,124,59.62,0.36,0.07,0.19,98.15,98.45,208,0.4,0.04,NaN,0.4,NaN,NaN,0.84,0.42,36,35.29,66,64.71,0.31,0.07,0.19,98.51,98.81,102,0.35,0.03,NaN,0.35,NaN,NaN,0.82,0.44,63
2020-9-28/11:43:18,14_tumors,1,0,20,0,ReliefF,C4.5,177,85.1,31,14.9,0.84,0.01,0.09,19.89,44.62,208,0.85,0.01,NaN,0.85,NaN,NaN,1,0.88,35,34.31,67,65.69,0.31,0.05,0.21,72.3,111.56,102,0.34,0.03,NaN,0.34,NaN,NaN,0.67,0.26,63
2020-9-28/11:43:20,14_tumors,1,0,20,0,ReliefF,Naive-Bayes,119,57.21,89,42.79,0.55,0.03,0.18,45.01,92.37,208,0.57,0.02,0.67,0.57,0.57,0.58,0.93,0.65,38,37.25,64,62.75,0.34,0.05,0.21,65.97,111.97,102,0.37,0.02,NaN,0.37,NaN,NaN,0.85,0.48,63
2020-9-28/11:43:21,14_tumors,1,0,20,0,ReliefF,IB1,208,100,0,0,1,0.01,0.02,11.21,11.17,208,1,0,1,1,1,1,1,1,41,40.2,61,59.8,0.37,0.05,0.2,66.9,106.12,102,0.4,0.02,0.48,0.4,0.41,0.4,0.69,0.36,63
2020-9-28/11:43:33,14_tumors,1,0,20,0,ReliefF,SVM,135,64.9,73,35.1,0.63,0.07,0.19,97.29,97.55,208,0.65,0.02,NaN,0.65,NaN,NaN,0.94,0.64,44,43.14,58,56.86,0.4,0.07,0.19,97.8,98.06,102,0.43,0.02,NaN,0.43,NaN,NaN,0.87,0.51,63
2020-9-28/11:48:29,14_tumors,1,0,40,0,None,C4.5,198,93.4,14,6.6,0.93,0.01,0.06,9.87,31.44,212,0.93,0,0.94,0.93,0.93,0.93,1,0.94,43,42.16,59,57.84,0.39,0.05,0.2,62.6,106.66,102,0.42,0.03,NaN,0.42,NaN,NaN,0.7,0.33,15010
2020-9-28/11:52:47,14_tumors,1,0,40,0,None,Naive-Bayes,194,91.51,18,8.49,0.91,0.01,0.08,8.93,42.28,212,0.92,0,0.94,0.92,0.92,0.92,0.96,0.86,59,57.84,43,42.16,0.55,0.03,0.18,44.22,93.99,102,0.58,0.02,NaN,0.58,NaN,NaN,0.78,0.47,15010
2020-9-28/11:52:55,14_tumors,1,0,40,0,None,IB1,212,100,0,0,1,0.01,0.02,11.05,10.99,212,1,0,1,1,1,1,1,1,48,47.06,54,52.94,0.44,0.04,0.19,60.49,100.01,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
2020-9-28/12:30:10,14_tumors,1,0,40,0,None,SVM,212,100,0,0,1,0.07,0.19,97.07,97.23,212,1,0,1,1,1,1,1,1,61,59.8,41,40.2,0.58,0.07,0.19,97.68,97.86,102,0.6,0.02,NaN,0.6,NaN,NaN,0.89,0.55,15010
2020-9-28/12:47:34,14_tumors,1,0,40,0,CFS,C4.5,195,91.98,17,8.02,0.92,0.01,0.06,10.49,32.41,212,0.92,0,NaN,0.92,NaN,NaN,1,0.94,43,42.16,59,57.84,0.39,0.05,0.2,62.69,105.8,102,0.42,0.03,NaN,0.42,NaN,NaN,0.7,0.34,72
2020-9-28/12:47:36,14_tumors,1,0,40,0,CFS,Naive-Bayes,194,91.51,18,8.49,0.91,0.01,0.08,8.84,40.4,212,0.92,0,0.93,0.92,0.92,0.92,1,0.97,64,62.75,38,37.25,0.61,0.03,0.17,38.85,87.28,102,0.63,0.02,NaN,0.63,NaN,NaN,0.93,0.67,72
2020-9-28/12:47:37,14_tumors,1,0,40,0,CFS,IB1,212,100,0,0,1,0.01,0.02,11.05,10.99,212,1,0,1,1,1,1,1,1,56,54.9,46,45.1,0.52,0.04,0.18,53.16,92.4,102,0.55,0.02,NaN,0.55,NaN,NaN,0.77,0.45,72
2020-9-28/12:47:51,14_tumors,1,0,40,0,CFS,SVM,134,63.21,78,36.79,0.61,0.07,0.19,97.65,97.84,212,0.63,0.03,NaN,0.63,NaN,NaN,0.94,0.65,46,45.1,56,54.9,0.42,0.07,0.19,98.05,98.24,102,0.45,0.03,NaN,0.45,NaN,NaN,0.88,0.52,72
2020-9-28/12:47:57,14_tumors,1,0,40,0,InfoGain,C4.5,193,91.04,19,8.96,0.91,0.01,0.07,12.44,35.29,212,0.91,0,0.91,0.91,0.91,0.91,1,0.93,40,39.22,62,60.78,0.36,0.05,0.2,63.81,105.99,102,0.39,0.03,NaN,0.39,NaN,NaN,0.71,0.36,72
2020-9-28/12:47:59,14_tumors,1,0,40,0,InfoGain,Naive-Bayes,171,80.66,41,19.34,0.8,0.01,0.12,20.08,61.76,212,0.81,0.01,0.85,0.81,0.8,0.81,0.99,0.89,52,50.98,50,49.02,0.48,0.04,0.19,50.87,98.05,102,0.51,0.02,NaN,0.51,NaN,NaN,0.9,0.6,72
2020-9-28/12:48:0,14_tumors,1,0,40,0,InfoGain,IB1,212,100,0,0,1,0.01,0.02,11.05,10.99,212,1,0,1,1,1,1,1,1,40,39.22,62,60.78,0.36,0.05,0.21,67.82,107.08,102,0.39,0.02,NaN,0.39,NaN,NaN,0.69,0.34,72
2020-9-28/12:48:13,14_tumors,1,0,40,0,InfoGain,SVM,88,41.51,124,58.49,0.37,0.07,0.19,98.18,98.37,212,0.41,0.04,NaN,0.41,NaN,NaN,0.87,0.45,34,33.33,68,66.67,0.29,0.07,0.19,98.49,98.69,102,0.33,0.04,NaN,0.33,NaN,NaN,0.83,0.41,72
2020-9-28/12:48:43,14_tumors,1,0,40,0,ReliefF,C4.5,183,86.32,29,13.68,0.86,0.01,0.08,17.69,42.09,212,0.86,0.01,0.88,0.86,0.86,0.86,1,0.89,31,30.39,71,69.61,0.27,0.05,0.22,74.26,113.74,102,0.3,0.03,NaN,0.3,NaN,NaN,0.67,0.27,72
2020-9-28/12:48:45,14_tumors,1,0,40,0,ReliefF,Naive-Bayes,126,59.43,86,40.57,0.57,0.03,0.17,43.25,90.59,212,0.59,0.02,0.68,0.59,0.59,0.6,0.94,0.66,38,37.25,64,62.75,0.34,0.05,0.21,65.17,110.63,102,0.37,0.02,NaN,0.37,NaN,NaN,0.85,0.48,72
2020-9-28/12:48:46,14_tumors,1,0,40,0,ReliefF,IB1,212,100,0,0,1,0.01,0.02,11.05,10.99,212,1,0,1,1,1,1,1,1,43,42.16,59,57.84,0.39,0.05,0.2,65.07,104.48,102,0.42,0.02,0.49,0.42,0.42,0.42,0.7,0.36,72
2020-9-28/12:48:59,14_tumors,1,0,40,0,ReliefF,SVM,148,69.81,64,30.19,0.68,0.07,0.19,97.46,97.62,212,0.7,0.01,NaN,0.7,NaN,NaN,0.95,0.68,45,44.12,57,55.88,0.41,0.07,0.19,97.88,98.05,102,0.44,0.02,NaN,0.44,NaN,NaN,0.88,0.49,72
2020-9-28/12:54:6,14_tumors,1,0,100,0,None,C4.5,210,93.75,14,6.25,0.93,0.01,0.06,9.73,31.22,224,0.94,0,0.95,0.94,0.94,0.94,1,0.94,51,50,51,50,0.47,0.04,0.19,53.52,98.79,102,0.5,0.02,NaN,0.5,NaN,NaN,0.74,0.42,15010
2020-9-28/12:58:28,14_tumors,1,0,100,0,None,Naive-Bayes,206,91.96,18,8.04,0.91,0.01,0.08,8.53,41.34,224,0.92,0,0.94,0.92,0.92,0.92,0.96,0.87,59,57.84,43,42.16,0.55,0.03,0.18,44.36,93.89,102,0.58,0.02,NaN,0.58,NaN,NaN,0.78,0.48,15010
2020-9-28/12:58:37,14_tumors,1,0,100,0,None,IB1,224,100,0,0,1,0.01,0.02,10.61,10.52,224,1,0,1,1,1,1,1,1,48,47.06,54,52.94,0.44,0.04,0.19,60.44,100.14,102,0.47,0.02,NaN,0.47,NaN,NaN,0.73,0.39,15010
